CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_OBS_RATE,7.32,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_OBS_READM,9,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_RSRR,9.30,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_RSRR_2_5,6.88,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_RSRR_97_5,13.81,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_017_01_PPR_PD_VOLUME,123,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_OBS_RATE,2.96,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_OBS_READM,4,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_RSRR,4.44,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_RSRR_2_5,2.37,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_RSRR_97_5,7.29,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_018_01_PPR_WI_VOLUME,135,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_NUMBER,96,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_OBS_RATE,75.59,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_RS_RATE,72.55,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_RS_RATE_2_5,64.34,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_RS_RATE_97_5,79.45,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_019_02_DTC_VOLUME,127,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_020_01_MSPB_NUMB,105,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_020_01_MSPB_SCORE,0.79,-,10/01/2022,09/30/2024,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_021_01_DENOMINATOR,159,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_021_01_NUMERATOR,156,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_021_01_OBS_RATE,98.11,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_022_01_ADJ_RATE,1.31,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_022_01_DENOMINATOR,159,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_022_01_NUMERATOR,2,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_022_01_OBS_RATE,1.26,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_024_01_DENOMINATOR,60,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_024_01_NUMERATOR,60,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_024_01_OBS_RATE,100.00,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_025_02_DENOMINATOR,99,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_025_02_NUMERATOR,97,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_025_02_OBS_RATE,97.98,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_026_01_DENOMINATOR,142,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_026_01_NUMERATOR,22,-,10/01/2024,09/30/2025,-
50T050,SOUTHWEST WASHINGTON MED CTR,400 NE MOTHER JOSEPH PLACE,-,VANCOUVER,WA,98668,Clark,(360) 514-6855,10,I_026_01_OBS_RATE,15.49,-,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_CI_LOWER,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_CI_UPPER,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_COMP_PERF,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_DOPC_DAYS,0,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_ELIGCASES,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_NUMERATOR,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_006_01_SIR,Not Available,2,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_013_01_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_013_01_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_013_01_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_011_05_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_011_05_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_011_05_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_012_06_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_012_06_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_012_06_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_CI_LOWER,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_CI_UPPER,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_COMP_PERF,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_DOPC_DAYS,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_ELIGCASES,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_NUMERATOR,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_015_01_SIR,Not Available,5,07/01/2024,06/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_016_01_DENOMINATOR,Not Available,5,10/01/2024,03/31/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_016_01_NUMERATOR,Not Available,5,10/01/2024,03/31/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_016_01_OBS_RATE,Not Available,5,10/01/2024,03/31/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_OBS_READM,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_RSRR,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_RSRR_2_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_RSRR_97_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_017_01_PPR_PD_VOLUME,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_OBS_READM,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_RSRR,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_RSRR_2_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_RSRR_97_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_018_01_PPR_WI_VOLUME,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_NUMBER,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_RS_RATE,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_RS_RATE_2_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_RS_RATE_97_5,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_019_02_DTC_VOLUME,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_020_01_MSPB_NUMB,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_020_01_MSPB_SCORE,Not Available,5,10/01/2022,09/30/2024,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_021_01_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_021_01_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_021_01_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_022_01_ADJ_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_022_01_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_022_01_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_022_01_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_024_01_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_024_01_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_024_01_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_025_02_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_025_02_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_025_02_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_026_01_DENOMINATOR,0,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_026_01_NUMERATOR,Not Available,2,10/01/2024,09/30/2025,-
50T051,OVERLAKE HOSPITAL MEDICAL CENTER,REHAB SERVICES,-,BELLEVUE,WA,98004,King,(425) 688-5000,10,I_026_01_OBS_RATE,Not Available,2,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_CI_LOWER,1.341,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_CI_UPPER,3.494,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_COMP_PERF,Worse than the National Benchmark,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_DOPC_DAYS,"2,801",-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_ELIGCASES,7.631,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_NUMERATOR,17,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_006_01_SIR,2.228,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_013_01_DENOMINATOR,177,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_013_01_NUMERATOR,1,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_013_01_OBS_RATE,0.56,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_011_05_DENOMINATOR,133,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_011_05_NUMERATOR,27,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_011_05_OBS_RATE,20.30,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_012_06_DENOMINATOR,133,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_012_06_NUMERATOR,26,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_012_06_OBS_RATE,19.55,-,10/01/2024,09/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_CI_LOWER,0.485,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_CI_UPPER,2.935,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_DOPC_DAYS,"9,800",-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_ELIGCASES,3.776,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_NUMERATOR,5,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_015_01_SIR,1.324,-,07/01/2024,06/30/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_016_01_DENOMINATOR,201,-,10/01/2024,03/31/2025,-
50T064,HARBORVIEW MEDICAL CENTER,325 9TH AVE,BOX 359818,SEATTLE,WA,98104,King,(206) 744-3170,10,I_016_01_NUMERATOR,179,-,10/01/2024,03/31/2025,-
